x,y,z
-18.958559,-36.418519,84.496256
-18.364199,-36.652199,84.496256
-17.785079,-36.581079,84.496256
-17.317719,-36.728399,84.496256
-16.799559,-36.748719,84.496256
-16.281399,-36.880799,84.496256
-15.676879,-36.951919,84.496256
-15.260320,-36.901119,84.496256
-14.818360,-37.017959,84.496256
-14.361160,-37.398959,84.496256
-14.030960,-36.784279,84.496256
-13.578840,-36.890959,84.496256
-13.101320,-37.292279,84.496256
-12.578080,-37.515799,84.496256
-12.146280,-37.901879,84.496256
-11.755120,-38.145719,84.496256
-11.313160,-38.491159,84.496256
-10.845800,-38.541959,84.496256
-10.408920,-38.531799,84.496256
-9.860280,-38.643559,84.496256
-9.311640,-38.780719,84.496256
-8.757920,-38.755319,84.496256
-8.194040,-38.841679,84.496256
-7.721600,-38.633399,84.496256
-7.315200,-38.501319,84.496256
-6.812280,-38.491159,84.496256
-6.212840,-38.567359,84.496256
-5.684520,-38.399719,84.496256
-5.105400,-38.414959,84.496256
-4.561840,-38.623239,84.496256
-4.069080,-38.597839,84.496256
-3.444240,-38.480999,84.496256
-3.007360,-38.348919,84.496256
-2.529840,-38.359079,84.496256
-2.138680,-38.110159,84.496256
-1.656080,-38.135559,84.496256
-1.097280,-38.105079,84.496256
-0.629920,-38.506399,84.496256
-0.254000,-38.958519,84.496256
0.314960,-39.242999,84.496256
0.929640,-39.486839,84.496256
1.402080,-39.634159,84.496256
1.808480,-39.949119,84.496256
2.113280,-40.248839,84.496256
2.646680,-40.563799,84.496256
2.600960,-41.015919,84.496256
2.961640,-41.407079,84.496256
2.575560,-41.920159,84.496256
0.172720,-51.099718,84.496256
0.147320,-51.663598,84.496256
0.243840,-52.156358,84.496256
0.340360,-52.694838,84.496256
0.477520,-53.162198,84.496256
0.538480,-53.726078,84.496256
0.848360,-54.035958,84.496256
1.193800,-54.447438,84.496256
1.640840,-54.858918,84.496256
2.047240,-55.143398,84.496256
2.301240,-55.544718,84.496256
2.153920,-56.032398,84.496256
2.885440,-56.123838,84.496256
3.296920,-56.174638,84.496256
3.840480,-56.164478,84.496256
4.445000,-56.352438,84.496256
4.927600,-56.362598,84.496256
5.420360,-56.337198,84.496256
5.892800,-56.159398,84.496256
6.339840,-55.763158,84.496256
6.858000,-55.615838,84.496256
7.157720,-55.260238,84.496256
7.635240,-55.036718,84.496256
7.833360,-54.676038,84.496256
8.295640,-54.411878,84.496256
8.178800,-53.832758,84.496256
8.641080,-53.284118,84.496256
8.580120,-52.694838,84.496256
8.610600,-52.207158,84.496256
8.834120,-51.775358,84.496256
8.717280,-51.353718,84.496256
8.544560,-50.962558,84.496256
8.194040,-50.728878,84.496256
8.803640,-50.596798,84.496256
8.498840,-50.134518,84.496256
8.310880,-49.753518,84.496256
10.114280,-39.883079,84.496256
10.591800,-39.344599,84.496256
11.038840,-39.776399,84.496256
11.516360,-39.893239,84.496256
12.049760,-39.908479,84.496256
12.527280,-39.938959,84.496256
12.943840,-40.142159,84.496256
13.441680,-40.238679,84.496256
13.924280,-40.248839,84.496256
14.330680,-40.198039,84.496256
14.737080,-40.248839,84.496256
15.265400,-40.269159,84.496256
15.874999,-40.279319,84.496256
16.301719,-40.086279,84.496256
16.809719,-39.944039,84.496256
17.175479,-39.700199,84.496256
17.536159,-39.441119,84.496256
17.886679,-39.237919,84.496256
18.247359,-39.049959,84.496256
18.623279,-38.897559,84.496256
19.131279,-38.709599,84.496256
19.654519,-38.709599,84.496256
20.050759,-38.618159,84.496256
20.497799,-38.633399,84.496256
20.960079,-38.648639,84.496256
21.478239,-38.567359,84.496256
22.016719,-38.435279,84.496256
22.468839,-38.150799,84.496256
22.819359,-37.851079,84.496256
23.332439,-37.698679,84.496256
23.301959,-38.333679,84.496256
23.881079,-38.404799,84.496256
24.312879,-38.567359,84.496256
24.744679,-38.607999,84.496256
25.181559,-38.577519,84.496256
25.603199,-38.587679,84.496256
26.090879,-38.491159,84.496256
26.517599,-38.674039,84.496256
27.015439,-38.552119,84.496256
27.553919,-38.521639,84.496256
28.056839,-38.486079,84.496256
28.539439,-38.364159,84.496256
29.103319,-38.313359,84.496256
29.697679,-38.277799,84.496256
30.286959,-38.140639,84.496256
30.779719,-38.084759,84.496256
31.328359,-38.013639,84.496256
31.760159,-38.140639,84.496256
32.263079,-38.176199,84.496256
32.760919,-38.404799,84.496256
33.279079,-38.806119,84.496256
33.736279,-38.938199,84.496256
34.406839,-38.846759,84.496256
34.742119,-39.207439,84.496256
35.214559,-39.359839,84.496256
35.692079,-39.644319,84.496256
36.286439,-39.842439,84.496256
36.804599,-39.928799,84.496256
37.317679,-39.781479,84.496256
37.764719,-39.806879,84.496256
38.206679,-39.852599,84.496256
38.602919,-39.796719,84.496256
38.988999,-39.893239,84.496256
39.441119,-39.832279,84.496256
40.060879,-39.933879,84.496256
40.782239,-39.944039,84.496256
41.173399,-39.730679,84.496256
41.803319,-39.375079,84.496256
42.113199,-38.856919,84.496256
41.986199,-38.287959,84.496256
41.950639,-37.754559,84.496256
41.859199,-37.231319,84.496256
41.889679,-36.753799,84.496256
41.864279,-36.271199,84.496256
41.920159,-35.813999,84.496256
41.879519,-35.295839,84.496256
41.889679,-34.777679,84.496256
41.976039,-34.320479,84.496256
42.021759,-33.873439,84.496256
42.016679,-33.375599,84.496256
41.991279,-32.903159,84.496256
42.113199,-32.471359,84.496256
42.128439,-31.993839,84.496256
41.625519,-31.729679,84.496256
41.122599,-31.343599,84.496256
40.960039,-30.911799,84.496256
0.370840,-48.534318,84.496256
0.396240,-49.103278,84.496256
0.462280,-49.728118,84.496256
0.370840,-50.449478,84.496256
-0.025400,-50.977798,84.496256
41.747439,-31.114999,84.496256
42.113199,-30.906719,84.496256
42.280839,-30.413959,84.496256
42.580559,-29.865319,84.496256
42.478959,-29.433519,84.496256
42.438319,-28.955999,84.496256
42.179239,-28.519119,84.496256
42.296079,-28.031439,84.496256
42.179239,-27.498039,84.496256
42.351959,-26.923999,84.496256
42.296079,-26.375359,84.496256
42.443399,-25.821639,84.496256
42.331639,-25.364439,84.496256
42.687239,-24.942799,84.496256
42.570399,-24.505919,84.496256
42.534839,-23.987759,84.496256
42.605959,-23.520399,84.496256
42.367199,-23.002239,84.496256
42.458639,-22.463759,84.496256
42.407839,-21.950679,84.496256
42.631359,-21.269959,84.496256
42.397679,-20.792439,84.496256
42.514519,-20.259039,84.496256
42.473879,-19.730719,84.496256
42.478959,-19.171919,84.496256
42.539919,-18.567399,84.496256
42.468799,-18.079719,84.496256
42.560239,-17.556479,84.496256
42.595799,-17.114519,84.496256
42.499279,-16.672559,84.496256
42.057319,-16.215359,84.496256
41.564559,-15.869919,84.496256
41.153079,-15.636239,84.496256
41.762679,-15.280640,84.496256
42.357039,-15.245080,84.496256
42.793919,-15.052040,84.496256
42.925999,-14.544040,84.496256
42.966639,-14.102080,84.496256
42.961559,-13.619480,84.496256
42.859959,-13.213080,84.496256
42.773599,-12.679680,84.496256
42.743119,-12.222480,84.496256
42.763439,-11.821160,84.496256
42.656759,-11.384280,84.496256
42.717719,-10.734040,84.496256
42.763439,-10.154920,84.496256
42.712639,-9.606280,84.496256
42.839639,-9.189720,84.496256
42.885359,-8.773160,84.496256
42.890439,-8.341360,84.496256
43.113959,-7.899400,84.496256
43.398439,-7.584440,84.496256
43.063159,-7.117080,84.496256
43.220639,-6.512560,84.496256
43.169839,-5.918200,84.496256
43.286679,-5.425440,84.496256
43.164759,-4.947920,84.496256
43.256199,-4.409440,84.496256
43.459399,-3.845560,84.496256
43.388279,-3.312160,84.496256
43.240959,-2.814320,84.496256
43.154599,-2.209800,84.496256
43.007279,-1.681480,84.496256
42.544999,-1.244600,84.496256
42.931079,-0.843280,84.496256
42.849799,-0.208280,84.496256
43.240959,0.350520,84.496256
42.184319,-1.407160,85.001081
41.991279,-1.000760,85.001081
42.148759,-0.624840,85.001081
42.544999,-0.254000,85.001081
42.900599,0.238760,85.001081
42.829479,0.843280,85.001081
43.078399,1.300480,85.001081
42.931079,1.793240,85.001081
43.032679,2.280920,85.001081
42.951399,2.809240,85.001081
43.129199,3.312160,85.001081
43.073319,3.754120,85.001081
43.088559,4.277360,85.001081
43.332399,4.785360,85.001081
43.134279,5.166360,85.001081
43.154599,5.659120,85.001081
43.083479,6.207760,85.001081
43.251119,6.766560,85.001081
43.144439,7.167880,85.001081
43.134279,7.807960,85.001081
43.179999,8.422640,85.001081
42.961559,8.834120,85.001081
42.880279,9.367520,85.001081
42.920919,9.763760,85.001081
43.022519,10.175240,85.001081
42.986959,10.586720,85.001081
42.986959,11.201400,85.001081
42.956479,11.805920,85.001081
42.829479,12.329160,85.001081
42.783759,12.827000,85.001081
42.600879,13.248640,85.001081
42.255439,13.609320,85.001081
42.509439,13.985240,85.001081
42.809159,14.330680,85.001081
43.022519,14.757400,85.001081
42.936159,15.397480,85.001081
43.124119,15.971519,85.001081
43.083479,16.474439,85.001081
42.997119,16.890999,85.001081
43.052999,17.429479,85.001081
43.129199,17.861279,85.001081
43.068239,18.282919,85.001081
43.134279,18.933159,85.001081
43.113959,19.420839,85.001081
43.068239,20.071079,85.001081
43.012359,20.548599,85.001081
42.829479,20.909279,85.001081
43.027599,21.376639,85.001081
43.093639,21.833839,85.001081
42.997119,22.224999,85.001081
42.956479,22.748239,85.001081
43.002199,23.240999,85.001081
42.829479,23.672799,85.001081
42.854879,24.084279,85.001081
42.682159,24.516079,85.001081
42.920919,25.034239,85.001081
42.666919,25.567639,85.001081
42.707559,26.065479,85.001081
42.560239,26.558239,85.001081
42.484039,27.010359,85.001081
42.524679,27.721559,85.001081
42.148759,28.092399,85.001081
42.250359,28.544519,85.001081
42.209719,28.945839,85.001081
42.849799,29.321759,85.001081
42.575479,29.651959,85.001081
42.484039,30.195519,85.001081
42.804079,30.683199,85.001081
42.809159,31.165799,85.001081
42.804079,31.648399,85.001081
42.793919,32.237679,85.001081
42.712639,32.720279,85.001081
42.865039,33.319719,85.001081
42.834559,33.766759,85.001081
42.798999,34.239199,85.001081
42.870119,34.792919,85.001081
42.727879,35.285679,85.001081
42.748199,35.844479,85.001081
42.280839,36.179759,85.001081
41.818559,36.200079,85.001081
41.412159,36.215319,85.001081
40.934639,36.149279,85.001081
40.507919,36.266119,85.001081
39.949119,36.184839,85.001081
39.542719,36.210239,85.001081
39.126159,36.291519,85.001081
38.648639,36.306759,85.001081
38.211759,36.255959,85.001081
37.678359,36.316919,85.001081
37.241479,36.276279,85.001081
36.667439,36.144199,85.001081
36.194999,36.032439,85.001081
35.758119,35.844479,85.001081
35.382199,35.580319,85.001081
35.057079,35.270439,85.001081
34.645599,35.107879,85.001081
34.213799,34.924999,85.001081
33.863279,34.701479,85.001081
33.385759,34.315399,85.001081
32.903159,34.198559,85.001081
32.415479,33.975039,85.001081
31.998919,34.035999,85.001081
31.424879,33.842959,85.001081
30.987999,33.812479,85.001081
30.459679,33.726119,85.001081
30.017719,33.837879,85.001081
29.626559,33.776919,85.001081
29.189679,33.863279,85.001081
28.707079,33.858199,85.001081
28.229559,33.837879,85.001081
27.599639,33.914079,85.001081
27.183079,34.020759,85.001081
26.629359,33.878519,85.001081
26.217879,33.959799,85.001081
25.750519,33.980119,85.001081
25.323799,34.046159,85.001081
24.825959,34.020759,85.001081
24.262079,33.954719,85.001081
23.825199,34.025839,85.001081
23.428959,34.142679,85.001081
22.992079,34.107119,85.001081
22.550119,34.157919,85.001081
22.128479,34.203639,85.001081
21.691599,34.168079,85.001081
21.239479,34.254439,85.001081
20.670519,34.229039,85.001081
20.228559,34.289999,85.001081
19.669759,34.213799,85.001081
19.248119,34.279839,85.001081
18.785839,34.305239,85.001081
18.369279,34.264599,85.001081
17.957799,34.310319,85.001081
17.485359,34.315399,85.001081
17.033239,34.325559,85.001081
16.606519,34.315399,85.001081
16.149319,34.376359,85.001081
15.712439,34.345879,85.001081
15.306040,34.289999,85.001081
14.874240,34.274759,85.001081
14.432280,34.335719,85.001081
13.878560,34.264599,85.001081
13.431520,34.213799,85.001081
12.969240,34.300159,85.001081
12.501880,34.198559,85.001081
12.029440,34.213799,85.001081
11.587480,34.274759,85.001081
11.160760,34.254439,85.001081
10.698480,34.249359,85.001081
10.261600,34.289999,85.001081
9.809480,34.335719,85.001081
9.372600,34.259519,85.001081
8.940800,34.345879,85.001081
8.473440,34.320479,85.001081
8.016240,34.335719,85.001081
7.518400,34.396679,85.001081
7.117080,34.371279,85.001081
6.680200,34.416999,85.001081
6.233160,34.376359,85.001081
5.791200,34.437319,85.001081
5.146040,34.376359,85.001081
4.500880,34.411919,85.001081
3.997960,34.274759,85.001081
3.459480,34.122359,85.001081
2.870200,34.249359,85.001081
2.316480,34.361119,85.001081
1.905000,34.279839,85.001081
1.473200,34.279839,85.001081
0.909320,34.483039,85.001081
0.401320,34.437319,85.001081
-0.111760,34.528759,85.001081
-0.650240,34.650679,85.001081
-1.056640,34.610039,85.001081
-1.447800,34.737039,85.001081
-1.874520,34.706559,85.001081
-2.423160,34.721799,85.001081
-2.854960,34.726879,85.001081
-3.418840,34.970719,85.001081
-3.926840,34.980879,85.001081
-4.384040,35.026599,85.001081
-4.805680,35.072319,85.001081
-5.308600,35.245039,85.001081
-5.735320,35.280599,85.001081
-6.207760,35.356799,85.001081
-6.654800,35.346639,85.001081
-7.147560,35.341559,85.001081
-7.594600,35.366959,85.001081
-8.178800,35.453319,85.001081
-8.646160,35.316159,85.001081
-9.199880,35.417759,85.001081
-9.636760,35.514279,85.001081
-10.088880,35.473639,85.001081
-10.515600,35.549839,85.001081
-10.927080,35.565079,85.001081
-11.343640,35.626039,85.001081
-11.775440,35.590479,85.001081
-12.329160,35.529519,85.001081
-12.821920,35.590479,85.001081
-13.223240,35.493959,85.001081
-13.736320,35.524439,85.001081
-14.188440,35.549839,85.001081
-14.559280,35.392359,85.001081
-15.107920,35.346639,85.001081
-15.697199,35.377119,85.001081
-16.118839,35.346639,85.001081
-16.560799,35.305999,85.001081
-17.002759,35.234879,85.001081
-17.500599,35.239959,85.001081
-18.028919,35.270439,85.001081
-18.404839,35.123119,85.001081
-18.907759,35.077399,85.001081
-19.456399,35.194239,85.001081
-19.954239,35.184079,85.001081
-20.375879,35.163759,85.001081
-20.899119,35.255199,85.001081
-21.391879,35.118039,85.001081
-21.960839,35.224719,85.001081
-22.392639,35.280599,85.001081
-22.900639,35.158679,85.001081
-23.454359,35.305999,85.001081
-23.992839,35.402519,85.001081
-24.399239,35.432999,85.001081
-24.795479,35.554919,85.001081
-25.171399,35.702239,85.001081
-25.547319,35.930839,85.001081
-26.009599,36.088319,85.001081
-26.482039,36.398199,85.001081
-26.903679,36.662359,85.001081
-27.386279,36.799519,85.001081
-27.726639,37.038279,85.001081
-28.153359,37.155119,85.001081
-28.554679,37.302439,85.001081
-29.057599,37.343079,85.001081
-29.611319,37.317679,85.001081
-30.017719,37.312599,85.001081
-30.525719,37.348159,85.001081
-30.927039,37.277039,85.001081
-31.348679,37.297359,85.001081
-31.846519,37.383719,85.001081
-32.369759,37.292279,85.001081
-32.933639,37.297359,85.001081
-33.355279,37.078919,85.001081
-33.654999,36.596319,85.001081
-33.822639,36.073079,85.001081
-34.096959,35.758119,85.001081
-34.096959,35.199319,85.001081
-34.112199,34.757359,85.001081
-34.102039,34.229039,85.001081
-33.934399,33.700719,85.001081
-34.112199,33.167319,85.001081
-33.924239,32.593279,85.001081
-34.010599,32.019239,85.001081
-33.776919,31.551879,85.001081
-33.228279,31.150559,85.001081
-32.903159,30.759399,85.001081
-32.989519,30.225999,85.001081
-33.365439,29.824679,85.001081
-33.863279,29.555439,85.001081
-34.239199,29.199839,85.001081
-34.620199,29.423359,85.001081
-34.229039,28.961079,85.001081
-34.269679,28.397199,85.001081
-34.183319,27.914599,85.001081
-34.152839,27.477719,85.001081
-34.046159,26.923999,85.001081
-34.015679,26.461719,85.001081
-34.056319,25.999439,85.001081
-34.102039,25.552399,85.001081
-33.959799,24.952959,85.001081
-34.091879,24.475439,85.001081
-33.990279,24.018239,85.001081
-34.188399,23.515319,85.001081
-34.178239,22.961599,85.001081
-34.305239,22.524719,85.001081
-34.162999,22.021799,85.001081
-34.157919,21.518879,85.001081
-34.127439,21.041359,85.001081
-34.173159,20.609559,85.001081
-34.096959,19.969479,85.001081
-34.168079,19.461479,85.001081
-34.213799,18.953479,85.001081
-34.178239,18.369279,85.001081
-34.117279,17.891759,85.001081
-34.102039,17.282159,85.001081
-33.766759,16.723359,85.001081
-33.370519,16.276319,85.001081
-33.207959,15.722599,85.001081
-33.776919,15.600680,85.001081
-34.249359,15.280640,85.001081
-34.366199,14.559280,85.001081
-34.640519,14.081760,85.001081
-34.584639,13.482320,85.001081
-34.650679,12.918440,85.001081
-34.559239,12.359640,85.001081
-34.650679,11.927840,85.001081
-34.604959,11.374120,85.001081
-34.686239,10.957560,85.001081
-34.564319,10.500360,85.001081
-34.721799,10.017760,85.001081
-34.747199,9.535160,85.001081
-34.630359,9.057640,85.001081
-34.676079,8.600440,85.001081
-34.604959,8.148320,85.001081
-34.716719,7.711440,85.001081
-34.731959,7.310120,85.001081
-34.747199,6.858000,85.001081
-34.853879,6.380480,85.001081
-34.752279,5.770880,85.001081
-34.833559,5.308600,85.001081
-34.909759,4.770120,85.001081
-34.930079,4.302760,85.001081
-35.016439,3.881120,85.001081
-34.960559,3.434080,85.001081
-35.031679,3.032760,85.001081
-34.899599,2.575560,85.001081
-35.031679,2.052320,85.001081
-34.980879,1.579880,85.001081
-34.996119,1.163320,85.001081
-34.670999,0.635000,85.001081
-34.157919,0.452120,85.001081
-33.756599,0.254000,85.001081
-33.781999,-0.218440,85.001081
-34.203639,-0.452120,85.001081
-34.549079,-0.833120,85.001081
-34.823399,-1.280160,85.001081
-35.112959,-1.666240,85.001081
-35.102799,-2.402840,85.001081
-35.280599,-2.794000,85.001081
-35.229799,-3.296920,85.001081
-35.214559,-3.713480,85.001081
-35.234879,-4.119880,85.001081
-35.067239,-4.617720,85.001081
-35.031679,-5.237480,85.001081
-35.067239,-5.699760,85.001081
-34.980879,-6.197600,85.001081
-34.899599,-6.781800,85.001081
-34.991039,-7.193280,85.001081
-34.955479,-7.594600,85.001081
-34.884359,-8.188960,85.001081
-34.848799,-8.610600,85.001081
-34.884359,-9.011920,85.001081
-34.777679,-9.591040,85.001081
-34.813239,-10.002520,85.001081
-34.726879,-10.490200,85.001081
-34.630359,-10.982960,85.001081
-34.742119,-11.440160,85.001081
-34.838639,-11.897360,85.001081
-34.808159,-12.364720,85.001081
-34.737039,-12.821920,85.001081
-34.721799,-13.324840,85.001081
-34.803079,-13.797280,85.001081
-34.533839,-14.315440,85.001081
-34.056319,-14.620240,85.001081
-33.390839,-14.696440,85.001081
-33.055559,-14.950440,85.001081
-33.380679,-15.189200,85.001081
-33.197799,-15.641319,85.001081
-33.517839,-15.610840,85.001081
-34.188399,-15.935959,85.001081
-34.198559,-16.494759,85.001081
-34.249359,-17.038319,85.001081
-34.366199,-17.485359,85.001081
-34.416999,-18.013679,85.001081
-34.300159,-18.486119,85.001081
-34.259519,-18.917919,85.001081
-34.254439,-19.471639,85.001081
-34.391599,-20.101559,85.001081
-34.340799,-20.604479,85.001081
-34.218879,-21.163279,85.001081
-34.035999,-21.676359,85.001081
-34.178239,-22.224999,85.001081
-34.264599,-22.732999,85.001081
-33.969959,-23.251159,85.001081
-33.908999,-23.723599,85.001081
-33.787079,-24.160479,85.001081
-33.863279,-24.764999,85.001081
-33.964879,-25.308559,85.001081
-33.807399,-25.694639,85.001081
-33.781999,-26.339799,85.001081
-33.675319,-26.776679,85.001081
-33.670239,-27.238959,85.001081
-33.771839,-27.691079,85.001081
-33.761679,-28.148279,85.001081
-33.827719,-28.610559,85.001081
-33.741359,-29.016959,85.001081
-33.705799,-29.494479,85.001081
-33.487359,-29.987239,85.001081
-32.740599,-30.012639,85.001081
-32.887919,-30.667959,85.001081
-33.157159,-31.069279,85.001081
-33.538159,-31.440119,85.001081
-33.776919,-31.897319,85.001081
-33.649919,-32.588199,85.001081
-33.533079,-33.187639,85.001081
-33.629599,-33.649919,85.001081
-33.426399,-34.193479,85.001081
-33.416239,-34.670999,85.001081
-33.400999,-35.199319,85.001081
-33.512759,-35.758119,85.001081
-33.390839,-36.291519,85.001081
-33.400999,-36.840159,85.001081
-33.289239,-37.398959,85.001081
-32.923479,-37.922199,85.001081
-32.379919,-38.242239,85.001081
-31.841439,-38.440359,85.001081
-31.231839,-38.516559,85.001081
-30.657799,-38.455599,85.001081
-30.149799,-38.587679,85.001081
-29.748479,-38.562279,85.001081
-29.123639,-38.531799,85.001081
-28.569919,-38.536879,85.001081
-28.006039,-38.536879,85.001081
-27.452319,-38.359079,85.001081
-26.888439,-38.348919,85.001081
-26.441399,-38.110159,85.001081
-25.897839,-37.927279,85.001081
-25.542239,-37.586919,85.001081
-25.110439,-37.251639,85.001081
-24.622759,-36.921439,85.001081
-24.114759,-36.631879,85.001081
-23.586439,-36.372799,85.001081
-23.007319,-36.291519,85.001081
-22.509479,-36.194999,85.001081
-21.950679,-36.240719,85.001081
-21.457919,-36.118799,85.001081
-20.924519,-36.266119,85.001081
-20.446999,-36.296599,85.001081
-19.822159,-36.255959,85.001081
-19.329399,-36.332159,85.001081
-18.719799,-36.408359,85.001081
-18.155919,-36.535359,85.001081
-17.703799,-36.520119,85.001081
-17.205959,-36.667439,85.001081
-16.789399,-36.758879,85.001081
-16.347439,-36.829999,85.001081
-15.829279,-36.956999,85.001081
-15.321280,-36.931599,85.001081
-14.742160,-36.911279,85.001081
-14.178280,-36.967159,85.001081
-13.634720,-36.545519,85.001081
-13.304520,-37.002719,85.001081
-13.065760,-37.388799,85.001081
-12.628880,-37.571679,85.001081
-12.252960,-37.774879,85.001081
-11.851640,-38.059359,85.001081
-11.460480,-38.247319,85.001081
-10.957560,-38.491159,85.001081
-10.485120,-38.516559,85.001081
-9.956800,-38.658799,85.001081
-9.499600,-38.653719,85.001081
-9.022080,-38.597839,85.001081
-8.427720,-38.602919,85.001081
-8.056880,-38.450519,85.001081
-7.564120,-38.252399,85.001081
-7.086600,-38.308279,85.001081
-6.563360,-38.501319,85.001081
-6.075680,-38.587679,85.001081
-5.521960,-38.806119,85.001081
-4.932680,-38.988999,85.001081
-4.511040,-38.994079,85.001081
-3.962400,-39.049959,85.001081
-3.403600,-38.765479,85.001081
-2.936240,-38.628319,85.001081
-2.423160,-38.552119,85.001081
-1.945640,-38.364159,85.001081
-1.412240,-38.359079,85.001081
-0.975360,-38.110159,85.001081
-0.553720,-38.491159,85.001081
-0.213360,-39.004239,85.001081
0.238760,-39.115999,85.001081
0.716280,-39.263319,85.001081
1.249680,-39.344599,85.001081
1.676400,-39.552879,85.001081
2.184400,-39.832279,85.001081
2.707640,-40.081199,85.001081
3.220720,-40.360599,85.001081
3.662680,-40.482519,85.001081
4.191000,-40.675559,85.001081
4.683760,-40.909239,85.001081
5.130800,-41.269919,85.001081
5.491480,-40.853359,85.001081
5.989320,-40.741599,85.001081
6.426200,-40.533319,85.001081
6.903720,-40.360599,85.001081
7.442200,-40.152319,85.001081
7.934960,-39.908479,85.001081
8.422640,-39.644319,85.001081
8.940800,-39.390319,85.001081
9.296400,-38.978839,85.001081
9.550400,-38.460679,85.001081
10.017760,-38.541959,85.001081
1.808480,-55.336438,85.001081
2.382520,-55.097678,85.001081
2.981960,-55.290718,85.001081
3.454400,-55.666638,85.001081
3.977640,-55.717438,85.001081
4.505960,-55.727598,85.001081
4.958080,-55.681878,85.001081
5.328920,-55.996838,85.001081
5.938520,-56.098438,85.001081
10.485120,-39.502079,85.001081
10.952480,-39.537639,85.001081
11.374120,-39.669719,85.001081
11.821160,-39.756079,85.001081
12.197080,-39.908479,85.001081
12.613640,-39.989759,85.001081
13.101320,-40.004999,85.001081
13.639800,-40.126919,85.001081
14.147800,-40.264079,85.001081
14.574520,-40.233599,85.001081
15.179040,-40.167559,85.001081
15.656559,-40.096439,85.001081
16.047719,-39.938959,85.001081
16.428719,-39.766239,85.001081
16.758919,-39.502079,85.001081
17.160239,-39.309039,85.001081
17.683479,-39.131239,85.001081
18.176239,-39.126159,85.001081
18.572479,-38.983919,85.001081
19.044919,-38.846759,85.001081
19.522439,-38.760399,85.001081
19.913599,-38.475919,85.001081
20.284439,-38.160959,85.001081
20.883879,-38.211759,85.001081
21.341079,-38.445439,85.001081
21.981159,-38.064439,85.001081
22.534879,-38.333679,85.001081
22.788879,-37.967919,85.001081
23.119079,-37.632639,85.001081
23.296879,-38.008559,85.001081
23.332439,-38.729919,85.001081
23.789639,-38.811199,85.001081
24.312879,-38.760399,85.001081
24.729439,-38.775639,85.001081
25.181559,-38.785799,85.001081
25.562559,-38.668959,85.001081
25.999439,-38.663879,85.001081
26.456639,-38.618159,85.001081
26.913839,-38.562279,85.001081
27.340559,-38.480999,85.001081
27.757119,-38.425119,85.001081
28.163519,-38.379399,85.001081
28.564839,-38.313359,85.001081
29.037279,-38.287959,85.001081
29.489399,-38.140639,85.001081
29.982159,-38.110159,85.001081
30.424119,-38.084759,85.001081
30.845759,-38.044119,85.001081
31.287719,-38.125399,85.001081
31.765239,-38.044119,85.001081
32.186879,-38.226999,85.001081
32.618679,-38.491159,85.001081
33.004759,-38.897559,85.001081
33.365439,-39.110919,85.001081
34.051239,-38.983919,85.001081
34.401759,-39.278559,85.001081
34.879279,-39.436039,85.001081
35.224719,-39.644319,85.001081
35.732719,-39.827199,85.001081
36.327079,-39.898319,85.001081
36.875719,-39.796719,85.001081
37.271959,-39.877999,85.001081
37.683439,-39.872919,85.001081
38.160959,-39.832279,85.001081
38.572439,-39.949119,85.001081
39.131239,-39.811959,85.001081
39.649399,-39.877999,85.001081
40.238679,-39.837359,85.001081
40.965119,-39.791639,85.001081
41.295319,-39.451279,85.001081
41.508679,-38.928039,85.001081
41.589959,-38.379399,85.001081
41.407079,-38.023799,85.001081
41.290239,-37.576759,85.001081
41.310559,-37.139879,85.001081
41.366439,-36.723319,85.001081
41.457879,-36.321999,85.001081
41.401999,-35.829239,85.001081
41.523919,-35.321239,85.001081
41.432479,-34.630359,85.001081
41.752519,-34.127439,85.001081
41.595039,-33.614359,85.001081
41.691559,-33.106359,85.001081
41.828719,-32.613599,85.001081
41.899839,-31.998919,85.001081
41.534079,-31.724599,85.001081
41.335959,-31.363919,85.001081
40.995599,-31.028639,85.001081
41.600119,-30.993079,85.001081
41.742359,-30.413959,85.001081
41.920159,-30.032959,85.001081
41.940479,-29.596079,85.001081
41.920159,-29.128719,85.001081
41.788079,-28.595319,85.001081
41.777919,-28.143199,85.001081
41.722039,-27.660599,85.001081
41.833799,-27.142439,85.001081
41.788079,-26.619199,85.001081
41.930319,-26.207719,85.001081
41.950639,-25.755599,85.001081
41.940479,-25.181559,85.001081
42.163999,-24.698959,85.001081
41.940479,-24.129999,85.001081
42.118279,-23.606759,85.001081
41.965879,-23.113999,85.001081
42.087799,-22.717759,85.001081
41.991279,-22.240239,85.001081
41.981119,-21.843999,85.001081
42.047159,-21.407119,85.001081
42.052239,-20.939759,85.001081
41.950639,-20.446999,85.001081
42.006519,-19.898359,85.001081
42.163999,-19.258279,85.001081
42.092879,-18.775679,85.001081
42.280839,-18.100039,85.001081
42.113199,-17.673319,85.001081
42.214799,-17.119599,85.001081
41.986199,-16.469359,85.001081
41.630599,-16.220439,85.001081
41.229279,-16.118839,85.001081
41.259759,-15.636239,85.001081
41.493439,-15.163800,85.001081
41.970959,-14.757400,85.001081
42.082719,-14.290040,85.001081
42.230039,-13.797280,85.001081
42.326559,-13.289280,85.001081
42.113199,-12.913360,85.001081
42.108119,-12.506960,85.001081
42.026839,-12.004040,85.001081
42.021759,-11.582400,85.001081
42.174159,-11.089640,85.001081
42.230039,-10.591800,85.001081
